Date & time of file creation	11/14/2021 8:08 AM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_11_14_2021\loading_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_11_14_2021\loading.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/14/2021/8:08:34 AM	Flush	1013.0	0.0	28.8300	21.81	96.66	28.8800	21.81	96.87	28.7500	21.81	96.72	28.5800	21.81	97.17	28.0700	21.81	96.75	27.8400	21.81	96.51	28.0600	21.81	96.63	28.2000	21.81	94.50	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:35 AM	Flush	1013.0	0.0	28.8300	21.81	96.66	28.8600	21.81	97.05	28.7600	21.81	96.63	28.6000	21.81	96.99	28.0700	21.81	96.75	27.8200	21.81	96.69	28.0700	21.81	96.54	28.2000	21.81	94.50	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:36 AM	Flush	1013.0	0.0	28.8300	21.81	96.66	28.8500	21.81	97.13	28.7600	21.81	96.63	28.6000	21.81	96.99	28.0700	21.81	96.75	27.8200	21.81	96.69	28.0500	21.81	96.72	28.1800	21.81	94.67	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:37 AM	Flush	1013.0	0.0	28.8400	21.81	96.57	28.8500	21.81	97.13	28.7500	21.81	96.72	28.5800	21.81	97.17	28.0700	21.81	96.75	27.8200	21.81	96.69	28.0400	21.81	96.81	28.1700	21.81	94.76	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:38 AM	Flush	1013.0	0.0	28.8200	21.81	96.75	28.8600	21.81	97.05	28.7700	21.81	96.54	28.6500	21.81	96.55	28.0500	21.81	96.94	27.8300	21.81	96.60	28.0300	21.81	96.90	28.1700	21.81	94.76	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:39 AM	Flush	1013.0	0.0	28.8200	21.81	96.75	28.8400	21.81	97.22	28.7500	21.81	96.72	28.5700	21.81	97.26	28.0400	21.81	97.03	27.8200	21.81	96.69	28.0200	21.81	96.99	28.1600	21.81	94.85	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:40 AM	Flush	1013.0	0.0	28.8300	21.81	96.66	28.8500	21.81	97.13	28.7700	21.81	96.54	28.5600	21.81	97.35	28.0500	21.81	96.94	27.8100	21.81	96.78	28.0400	21.81	96.81	28.1500	21.81	94.94	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:41 AM	Flush	1013.0	0.0	28.8200	21.81	96.75	28.8200	21.81	97.40	28.7600	21.81	96.63	28.5900	21.81	97.08	28.0400	21.81	97.03	27.8200	21.81	96.69	28.0200	21.81	96.99	28.1300	21.81	95.11	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:42 AM	Flush	1013.0	0.0	28.8300	21.81	96.66	28.8700	21.81	96.96	28.7700	21.81	96.54	28.6300	21.81	96.73	28.0400	21.81	97.03	27.8200	21.81	96.69	28.0200	21.81	96.99	28.1400	21.81	95.03	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:43 AM	Flush	1013.0	0.0	28.8200	21.81	96.75	28.8500	21.81	97.13	28.7600	21.81	96.63	28.5800	21.81	97.17	28.0600	21.81	96.85	27.7900	21.81	96.96	28.0400	21.81	96.81	28.1100	21.81	95.29	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
