Date & time of file creation	9/3/2021 1:00 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.30.2021\tempchange_21_25_BC_9.3.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.30.2021\tempchange_21_25_BC_9.3.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	58.0500	27.1000	0.00	100.00	22.59	20.76																																							
Chamber 2	1	58.0500	27.0500	0.00	100.00	22.59	20.76																																							
Chamber 3	1	58.0500	27.0700	0.00	100.00	22.59	20.76																																							
Chamber 4	1	58.0500	27.0500	0.00	100.00	22.59	20.76																																							
Chamber 5	1	58.0500	27.0000	0.00	100.00	22.59	20.76																																							
Chamber 6	1	58.0500	27.0700	0.00	100.00	22.59	20.76																																							
Chamber 7	1	58.0500	27.0700	0.00	100.00	22.59	20.76																																							
Chamber 8	1	59.5000	26.8000	0.00	100.00	22.59	20.76																																							
																																														
																																														
Ambient temp N°1	1	0.0000	0.0000	0.00	0.00	Not used	Not used																																							
Ambient temp N°2	1	0.0000	0.0000	0.00	0.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	70	8	3.88	0.97	0	Not used	Not used	Not used																																						
Chamber 2	70	8	4.190	1.047	Not used	Not used	Not used	Not used																																						
Chamber 3	70	8	4.560	1.01	Not used	Not used	Not used	Not used																																						
Chamber 4	70	8	4.33	0.96	Not used	Not used	Not used	Not used																																						
Chamber 5	70	8	3.99	0.9975	0	Not used	Not used	Not used																																						
Chamber 6	70	8	4.25	1.01	Not used	Not used	Not used	Not used																																						
Chamber 7	70	8	4.79	1.01	Not used	Not used	Not used	Not used																																						
Chamber 8	70	8	3.99	0.9975	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [%air sat.]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [%air sat.]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [%air sat.]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [%air sat.]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [%air sat.]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [%air sat.]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [%air sat.]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [%air sat.]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
9/3/2021/1:00:45 PM	Flush	1013.0	0.0	28.0900	21.05	90.62	28.2800	21.05	88.61	28.2800	21.05	88.78	28.2000	21.05	89.27	28.2600	20.97	88.49	28.4600	20.97	87.44	28.3000	20.97	88.75	27.7400	20.97	91.18	NaN	NaN	NaN	NaN	21.0500	21.05	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:46 PM	Flush	1013.0	0.0	28.0963	21.06	90.56	28.2613	21.06	88.76	28.2488	21.06	89.03	28.1750	21.06	89.47	28.2675	20.97	88.42	28.4525	20.97	87.50	28.3300	20.97	88.50	27.7625	20.97	90.99	NaN	NaN	NaN	NaN	21.0562	21.06	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:47 PM	F1   	1013.0	0.0	28.0688	21.06	90.78	28.2375	21.06	88.95	28.2675	21.06	88.87	28.1600	21.06	89.59	28.2775	20.97	88.34	28.4350	20.97	87.64	28.3325	20.97	88.48	27.7475	20.97	91.12	NaN	NaN	NaN	NaN	21.0600	21.06	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:48 PM	F1   	1013.0	0.0	28.0437	21.06	91.00	28.1863	21.06	89.37	28.2650	21.06	88.89	28.1537	21.06	89.64	28.2575	20.97	88.51	28.4375	20.97	87.62	28.3075	20.97	88.68	27.7475	20.97	91.12	NaN	NaN	NaN	NaN	21.0600	21.06	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:49 PM	F1   	1013.0	0.0	28.0275	21.06	91.13	28.1975	21.06	89.28	28.2437	21.06	89.06	28.1375	21.06	89.78	28.2425	20.97	88.63	28.3800	20.97	88.09	28.2775	20.97	88.93	27.7425	20.97	91.16	NaN	NaN	NaN	NaN	21.0600	21.06	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:50 PM	F1   	1013.0	0.0	27.9950	21.06	91.41	28.2013	21.06	89.25	28.2462	21.06	89.04	28.1050	21.06	90.05	28.2175	20.97	88.84	28.3825	20.97	88.07	28.2850	20.97	88.87	27.7625	20.97	90.99	NaN	NaN	NaN	NaN	21.0600	21.06	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:51 PM	F1   	1013.0	0.0	28.0175	21.06	91.22	28.1713	21.06	89.50	28.2500	21.06	89.01	28.1088	21.06	90.02	28.2400	20.97	88.65	28.3450	20.97	88.38	28.2675	20.97	89.01	27.7025	20.97	91.50	NaN	NaN	NaN	NaN	21.0600	21.06	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:52 PM	F1   	1013.0	0.0	28.0213	21.06	91.19	28.1788	21.06	89.43	28.2500	21.06	89.01	28.1075	21.06	90.03	28.2050	20.97	88.94	28.3225	20.97	88.56	28.2675	20.97	89.01	27.7025	20.97	91.50	NaN	NaN	NaN	NaN	21.0600	21.06	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:53 PM	F1   	1013.0	0.0	27.9850	21.07	91.49	28.1525	21.07	89.64	28.2125	21.07	89.31	28.0937	21.07	90.13	28.1750	20.97	89.19	28.3725	20.97	88.15	28.2550	20.97	89.12	27.6725	20.97	91.76	NaN	NaN	NaN	NaN	21.0663	21.07	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:54 PM	F1   	1013.0	0.0	27.9950	21.07	91.39	28.1363	21.07	89.77	28.2275	21.07	89.18	28.0775	21.07	90.26	28.1850	20.97	89.10	28.3225	20.97	88.56	28.2575	20.97	89.10	27.7125	20.97	91.42	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:55 PM	F1   	1013.0	0.0	28.0100	21.07	91.27	28.1462	21.07	89.69	28.2375	21.07	89.10	28.0575	21.07	90.43	28.2050	20.97	88.94	28.2925	20.97	88.81	28.2675	20.97	89.01	27.7075	20.97	91.46	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	20.9700	20.97	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:56 PM	F1   	1013.0	0.0	28.0038	21.07	91.32	28.0937	21.07	90.13	28.2112	21.07	89.32	28.0562	21.07	90.44	28.1650	20.98	89.26	28.3275	20.98	88.51	28.2700	20.98	88.98	27.6625	20.98	91.83	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	20.9775	20.98	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:57 PM	F1   	1013.0	0.0	27.9875	21.08	91.45	28.1100	21.08	89.98	28.2063	21.08	89.35	28.0225	21.08	90.72	28.1200	20.98	89.63	28.2725	20.98	88.96	28.2250	20.98	89.35	27.6500	20.98	91.94	NaN	NaN	NaN	NaN	21.0762	21.08	OFF	20.9800	20.98	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:58 PM	F1   	1013.0	0.0	27.9612	21.07	91.68	28.1275	21.07	89.84	28.2413	21.07	89.06	28.0375	21.07	90.59	28.0875	20.98	89.90	28.2050	20.98	89.52	28.2175	20.98	89.41	27.6875	20.98	91.61	NaN	NaN	NaN	NaN	21.0738	21.07	OFF	20.9800	20.98	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:00:59 PM	F1   	1013.0	0.0	27.9812	21.07	91.51	28.1137	21.07	89.96	28.2413	21.07	89.07	28.0288	21.07	90.67	28.1025	20.98	89.77	28.1525	20.98	89.95	28.1750	20.98	89.77	27.6550	20.98	91.89	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	20.9800	20.98	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:01:00 PM	F1   	1013.0	0.0	27.9625	21.07	91.67	28.0663	21.07	90.36	28.2237	21.07	89.21	27.9850	21.07	91.05	28.0950	20.98	89.84	28.0650	20.98	90.69	28.1375	20.98	90.08	27.6475	20.98	91.96	NaN	NaN	NaN	NaN	21.0700	21.07	OFF	20.9800	20.98	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:01:01 PM	F1   	1013.0	0.0	27.9400	21.08	91.85	28.0275	21.08	90.68	28.2325	21.08	89.13	27.9950	21.08	90.95	28.0600	20.98	90.13	28.0850	20.98	90.52	28.1300	20.98	90.14	27.6350	20.98	92.07	NaN	NaN	NaN	NaN	21.0762	21.08	OFF	20.9800	20.98	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:01:02 PM	F1   	1013.0	0.0	27.9213	21.08	92.01	28.0825	21.08	90.21	28.2275	21.08	89.17	28.0100	21.08	90.82	28.0650	20.98	90.09	28.0700	20.98	90.65	28.1150	20.98	90.27	27.6225	20.98	92.17	NaN	NaN	NaN	NaN	21.0800	21.08	OFF	20.9800	20.98	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:01:03 PM	F1   	1013.0	0.0	27.9350	21.08	91.89	28.1075	21.08	90.00	28.2013	21.08	89.38	27.9975	21.08	90.92	28.0550	20.98	90.17	28.0300	20.98	90.99	28.0800	20.98	90.56	27.6275	20.98	92.13	NaN	NaN	NaN	NaN	21.0800	21.08	OFF	20.9800	20.98	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
9/3/2021/1:01:04 PM	F1   	1013.0	0.0	27.9250	21.08	91.98	28.0813	21.08	90.22	28.1837	21.08	89.53	27.9650	21.08	91.20	28.0125	20.98	90.53	28.0050	20.98	91.20	28.0700	20.98	90.65	27.5700	20.98	92.63	NaN	NaN	NaN	NaN	21.0800	21.08	OFF	20.9800	20.98	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
