"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"11","CH3","3",4.46,78,(2021-Sep-01 20:58:45),"M11",22.9466666666667,-0.0101415648676191,-0.00981383972127058,0.000121551525574116,0.982219922393057,2.68491844931296,3.2315047098396,2.59815518316806,582.546005194632,"mg O2","SMR",23,2
"12","CH4","4",4.2,78,(2021-Sep-01 21:53:45),"M16",22.9263333333333,-0.0101292798867334,-0.010091917682812,8.57721626763375e-05,0.991548355362565,2.69114708030733,0.368853505275278,2.6812206899695,638.385878564167,"mg O2","SMR",23,2
"13","CH5","5",3.82,78,(2021-Sep-02 09:59:45),"M82",22.9085833333333,-0.0111852243685786,-0.0106971044479504,0.000112327313494525,0.987155831503735,2.98699179718017,4.3639707577021,2.85664034861627,747.81160958541,"mg O2","SMR",23,2
"14","CH6","6",4.08,78,(2021-Sep-02 06:08:45),"M61",22.8676666666667,-0.0110088492843047,-0.0109115099128956,0.000153780910014538,0.97709893408083,2.92958690074489,0.884192061270831,2.90368372594047,711.687187730508,"mg O2","SMR",23,2
"15","CH7","7",4.73,78,(2021-Sep-02 06:19:45),"M62",22.8840833333333,-0.0133282861091577,-0.0133450200102402,0.000118008180187948,0.990857207826717,3.51562868358475,-0.125551784718659,3.52004261814107,744.195056689445,"mg O2","SMR",23,2
"16","CH8","8",3.85,78,(2021-Sep-02 01:33:45),"M36",22.86775,-0.00935711839902336,-0.00915006463849738,0.000111563033388183,0.982760603831192,2.49778918543529,2.21279406433064,2.44251825460049,634.420325870257,"mg O2","SMR",23,2
"17","CH1","1",3.69,78,(2021-Sep-03 06:10:56),"M66",20.979,-0.00705770884094961,-0.00675066430144389,5.61428283018931e-05,0.987838102835399,1.88805003829548,4.35048464629506,1.80591071126506,489.4066968198,"mg O2","SMR",21,3
"18","CH2","2",4.14,78,(2021-Sep-02 19:34:56),"M13",20.9897222222222,-0.00790793716775314,-0.00751667936093404,5.11300724660869e-05,0.991831194934929,2.10268886115689,4.94765952889159,1.99865497535492,482.766902259642,"mg O2","SMR",21,3
"19","CH3","3",4.29,78,(2021-Sep-03 05:34:56),"M63",21.0167222222222,-0.00840232477070022,-0.00803859677241024,7.06402796374754e-05,0.986440760173037,2.22960729185393,4.32889715901408,2.13308988513969,497.223749449812,"mg O2","SMR",21,3
"20","CH4","4",4.14,78,(2021-Sep-02 19:46:56),"M14",21.0632777777778,-0.00759340229889438,-0.00755635641987187,7.22946180703036e-05,0.983967987683722,2.01905529766682,0.487869305013611,2.00920494661825,485.315204497162,"mg O2","SMR",21,3
"21","CH5","5",3.81,78,(2021-Sep-03 02:22:56),"M47",20.9408333333333,-0.00750518093968569,-0.0069811564015261,4.50241195809079e-05,0.992650595807641,2.00451374609501,6.98217061481716,1.8645551763452,489.384560720524,"mg O2","SMR",21,3
"22","CH6","6",3.96,78,(2021-Sep-02 22:22:56),"M27",20.9587222222222,-0.00826595749116662,-0.00805816855044578,8.05259326599801e-05,0.982535068160021,2.20324137352552,2.51379154735421,2.14785647811002,542.387999522732,"mg O2","SMR",21,3
"23","CH7","7",4.64,78,(2021-Sep-03 06:10:56),"M66",20.9322777777778,-0.0116072486294261,-0.0116193585410542,5.26026261351801e-05,0.996365128448332,3.06542793403692,-0.104330595602463,3.06862611325826,661.341834753936,"mg O2","SMR",21,3
"24","CH8","8",3.66,78,(2021-Sep-02 23:58:56),"M35",20.9748333333333,-0.00751252630836581,-0.00730522222727549,4.74860871839223e-05,0.992534967108244,2.01053234075009,2.75944565890532,1.95505279335237,534.167429877698,"mg O2","SMR",21,3
"25","CH1","1",3.61,78,(2021-Sep-04 04:26:42),"M63",24.9921666666667,-0.00929472805552745,-0.0089827720286461,5.45676571896966e-05,0.995664443344683,2.48916535218247,3.35626846764856,2.40562228035954,666.377362980482,"mg O2","SMR",25,4
"26","CH2","2",4.02,78,(2021-Sep-04 06:16:42),"M73",24.9791666666667,-0.0102882514147235,-0.00978620919219878,0.000155129307675628,0.971202774957434,2.74004942278048,4.87976238417196,2.60634152173992,648.343662124357,"mg O2","SMR",25,4
"27","CH3","3",4.26,78,(2021-Sep-04 02:03:42),"M50",25.0053333333333,-0.0106388294634849,-0.0102874312352344,0.000170147797164138,0.968730303652739,2.82422622469457,3.30297829715746,2.73094264543028,641.066348692553,"mg O2","SMR",25,4
"28","CH4","4",4.02,78,(2021-Sep-03 22:01:42),"M28",25.0145833333333,-0.00943000776028645,-0.00938763924068705,6.09996055784018e-05,0.995042475176156,2.51147510678157,0.449294641917867,2.5001911836937,621.938105396443,"mg O2","SMR",25,4
"29","CH5","5",3.76,78,(2021-Sep-03 17:04:42),"M1",24.864,-0.00834318537780295,-0.00775536936959674,9.59718373165432e-05,0.982250468425585,2.22983309681313,7.04546263313398,2.0727310391959,551.258255105294,"mg O2","SMR",25,4
"30","CH6","6",3.9,78,(2021-Sep-04 06:27:42),"M74",24.9874166666667,-0.00946243404130169,-0.00938970036929056,0.000132998910383642,0.976873337545922,2.52419890485764,0.76865710972102,2.50479647051195,642.255505259474,"mg O2","SMR",25,4
"31","CH7","7",4.64,78,(2021-Sep-04 06:16:42),"M73",24.9175833333333,-0.0123426371051375,-0.012330717823613,7.12233803595501e-05,0.996078573758566,3.2596410889184,0.0965699746574621,3.25649325434491,701.830442746747,"mg O2","SMR",25,4
"32","CH8","8",3.7,78,(2021-Sep-03 18:10:42),"M7",24.9624166666667,-0.0091359896855921,-0.00893249786783777,0.000150622668334031,0.967537305978913,2.44369452110218,2.22736479305854,2.38926452968925,645.747170186283,"mg O2","SMR",25,4
