"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"34","CH2","2",18.37,317,(2021-Nov-22 09:53:22),"M72",26.9836666666667,-0.00488235778789521,-0.00447813735648481,6.94477020180289e-05,0.986242714807065,5.24886662231693,8.27920543661473,4.81430217156141,262.07415196306,"mg O2","SMR",27,1
"35","CH3","3",20.46,317,(2021-Nov-22 12:13:22),"M86",27.0068333333333,-0.00503291999784969,-0.00457199661587161,4.84956923763987e-05,0.993516676642382,5.37286354618445,9.1581702505705,4.88080755529404,238.553643953765,"mg O2","SMR",27,1
"36","CH4","4",14.96,317,(2021-Nov-22 11:03:22),"M79",27.0071666666667,-0.00384160489302753,-0.00344225020600403,0.000114426562153175,0.939769278150724,4.17714603080413,10.3955169296127,3.74291010799724,250.194525935644,"mg O2","SMR",27,1
"37","CH5","5",20.52,317,(2021-Nov-22 08:43:22),"M65",26.9626666666667,-0.00455535733220753,-0.00420664204901209,5.66048753854282e-05,0.989607322429803,4.8620604306704,7.65505881898522,4.48986684488797,218.80442713879,"mg O2","SMR",27,1
"38","CH6","6",19.99,317,(2021-Nov-22 13:03:22),"M91",27.0385,-0.00472567703478813,-0.00428378080514954,4.14393809722549e-05,0.994601796278715,5.05286400996872,9.3509612778352,4.58037265297488,229.133199248368,"mg O2","SMR",27,1
"39","CH7","7",20.476,317,(2021-Nov-22 11:43:22),"M83",26.9538333333333,-0.00547690524416992,-0.00504416610209763,4.75134171976283e-05,0.994880205168676,5.84652186224007,7.90116174700909,5.38457871333023,262.970243862582,"mg O2","SMR",27,1
"40","CH8","8",19.38,317,(2021-Nov-22 11:33:22),"M82",27.0255,-0.00395443919380616,-0.00360614140140511,4.75653790431812e-05,0.990010034007253,4.23691269429812,8.80776705193964,3.86373529399028,199.367146232729,"mg O2","SMR",27,1
"41","CH1","1",18.86,317,(2021-Nov-23 03:45:41),"M47",28.9988333333333,-0.00603293311437115,-0.00579907573948753,4.33742696590043e-05,0.996765792296954,6.47517124338701,3.87634622247922,6.22417118749492,330.019681203336,"mg O2","SMR",29,2
"42","CH2","2",18.07,317,(2021-Nov-23 08:45:41),"M77",29.0936666666667,-0.006455410371517,-0.00601310930696718,7.76180719224213e-05,0.990428530069805,6.94697696048727,6.85163357702823,6.47099555447411,358.107114248706,"mg O2","SMR",29,2
"43","CH3","3",20.02,317,(2021-Nov-23 11:45:41),"M95",29.0628333333333,-0.00679665241789242,-0.00625866822570464,5.04229016968349e-05,0.996249510762234,7.26649140623648,7.9154289363322,6.69131744281115,334.231640500057,"mg O2","SMR",29,2
"44","CH4","4",14.85,317,(2021-Nov-23 08:25:41),"M75",28.9853333333333,-0.00466984848866538,-0.00429146428620356,0.000129164583427989,0.950081148542954,5.07958099506089,8.10270832940808,4.66799736267506,314.343256745795,"mg O2","SMR",29,2
"45","CH5","5",20.09,317,(2021-Nov-23 04:05:41),"M49",29.0596666666667,-0.00577826553996911,-0.00548912574319929,5.517526958437e-05,0.994173966887422,6.17624935730002,5.0039202035592,5.86719476788789,292.045533493673,"mg O2","SMR",29,2
"46","CH6","6",19.75,317,(2021-Nov-23 04:15:41),"M50",29.0008333333333,-0.00567820810655519,-0.00540796862792433,6.85422123779516e-05,0.990769009231453,6.0762504948247,4.7592387168564,5.78706722874183,293.016062214776,"mg O2","SMR",29,2
"47","CH7","7",20.3,317,(2021-Nov-23 08:35:41),"M76",28.9721666666667,-0.00605447178354937,-0.00564857660518162,6.09950581937606e-05,0.993282433067848,6.46690240144476,6.7040559916492,6.0333576435266,297.209736134315,"mg O2","SMR",29,2
"48","CH8","8",19.03,317,(2021-Nov-23 10:15:41),"M86",29.0731666666667,-0.00502428746734054,-0.00465954273457186,5.3108516625392e-05,0.992521582668472,5.38951297191646,7.25963104499167,4.99825421503336,262.651298740587,"mg O2","SMR",29,2
