Date & time of file creation	8/4/2021 5:08 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.2.2026\tempchange_21_23_BC_8.4.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.2.2026\tempchange_21_23_BC_8.4.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
8/4/2021/5:09:28 PM	Flush	1013.0	0.0	27.2162	21.04	95.04	27.1775	21.04	95.39	27.2237	21.04	95.87	27.1612	21.04	96.44	27.1350	21.08	95.26	27.0200	21.08	95.85	27.0700	21.08	95.40	27.1450	21.08	94.72	NaN	NaN	NaN	NaN	21.0400	21.04	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:29 PM	Flush	1013.0	0.0	27.1988	21.04	95.20	27.1750	21.04	95.42	27.2150	21.04	95.96	27.1800	21.04	96.27	27.1150	21.08	95.44	27.0400	21.08	95.67	27.0600	21.08	95.49	27.1400	21.08	94.77	NaN	NaN	NaN	NaN	21.0362	21.04	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:30 PM	Flush	1013.0	0.0	27.1837	21.03	95.34	27.1462	21.03	95.68	27.2013	21.03	96.09	27.1800	21.03	96.28	27.1100	21.08	95.49	27.0500	21.08	95.58	27.0700	21.08	95.40	27.1550	21.08	94.63	NaN	NaN	NaN	NaN	21.0338	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:31 PM	Flush	1013.0	0.0	27.1950	21.04	95.24	27.1250	21.04	95.87	27.2300	21.04	95.82	27.1650	21.04	96.41	27.1350	21.08	95.26	27.0450	21.08	95.63	27.0800	21.08	95.31	27.1650	21.08	94.54	NaN	NaN	NaN	NaN	21.0350	21.04	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:32 PM	Flush	1013.0	0.0	27.2263	21.03	94.96	27.1325	21.03	95.81	27.2362	21.03	95.77	27.1575	21.03	96.48	27.1550	21.08	95.08	27.0300	21.08	95.76	27.0600	21.08	95.49	27.1550	21.08	94.63	NaN	NaN	NaN	NaN	21.0338	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:33 PM	Flush	1013.0	0.0	27.2400	21.04	94.84	27.1800	21.04	95.38	27.2350	21.04	95.78	27.1600	21.04	96.46	27.1400	21.08	95.22	27.0350	21.08	95.72	27.0500	21.08	95.58	27.1600	21.08	94.59	NaN	NaN	NaN	NaN	21.0350	21.04	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:34 PM	Flush	1013.0	0.0	27.2213	21.03	95.01	27.1825	21.03	95.36	27.2475	21.03	95.67	27.1537	21.03	96.52	27.1150	21.08	95.44	27.0400	21.08	95.67	27.0750	21.08	95.35	27.1500	21.08	94.68	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:35 PM	Flush	1013.0	0.0	27.2212	21.03	95.01	27.1625	21.03	95.54	27.2488	21.03	95.66	27.1713	21.03	96.36	27.1250	21.08	95.35	27.0400	21.08	95.67	27.0700	21.08	95.40	27.1300	21.08	94.86	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:36 PM	Flush	1013.0	0.0	27.2013	21.03	95.19	27.1725	21.03	95.45	27.2187	21.03	95.93	27.1750	21.03	96.33	27.1350	21.08	95.26	27.0400	21.08	95.67	27.0500	21.08	95.58	27.1400	21.08	94.77	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:37 PM	Flush	1013.0	0.0	27.2125	21.03	95.09	27.1800	21.03	95.38	27.2075	21.03	96.03	27.1500	21.03	96.56	27.0950	21.07	95.63	27.0550	21.07	95.54	27.0800	21.07	95.32	27.1550	21.07	94.64	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0750	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
