9/24/2021/11:12:50 PM	27940	11	F480/W60/M2000	Inf	-2.518	0.917	98.65	97.07	97.99	21.01	Inf	-2.458	0.866	98.88	97.03	98.10	21.01	Inf	-2.395	0.862	98.76	97.12	98.08	21.01	Inf	-3.636	0.932	98.40	95.78	97.22	21.01	Inf	-5.064	0.981	97.23	94.36	95.76	21.01	Inf	-6.734	0.983	98.23	94.34	96.20	21.01	Inf	-5.091	0.972	97.38	94.39	95.88	21.01	Inf	-9.423	0.993	98.45	93.25	95.91	21.01	21.01	0.00	0.00
9/24/2021/11:55:10 PM	30480	12	F480/W60/M2000	Inf	-2.524	0.888	98.73	97.03	98.02	21.01	Inf	-2.441	0.851	98.87	97.08	98.10	21.01	Inf	-2.355	0.822	98.72	97.15	98.10	21.01	Inf	-3.586	0.933	98.28	95.98	97.20	21.01	Inf	-5.128	0.987	97.16	94.23	95.72	21.01	Inf	-6.438	0.987	98.16	94.31	96.07	21.01	Inf	-4.604	0.975	97.13	94.41	95.87	21.01	Inf	-9.035	0.995	98.46	93.34	95.97	21.01	21.00	0.00	0.00
9/25/2021/12:37:30 AM	33020	13	F480/W60/M2000	Inf	-2.428	0.899	98.69	97.01	98.02	21.01	Inf	-2.320	0.839	98.87	97.15	98.10	21.01	Inf	-2.245	0.834	98.72	97.10	98.10	21.01	Inf	-3.509	0.935	98.24	95.94	97.20	21.01	Inf	-4.569	0.980	96.78	94.08	95.38	21.01	Inf	-6.295	0.989	97.92	94.26	96.09	21.01	Inf	-4.852	0.986	97.39	94.48	95.95	21.01	Inf	-8.986	0.996	98.48	93.41	95.97	21.01	21.01	0.00	0.00
9/25/2021/1:19:50 AM	35560	14	F480/W60/M2000	Inf	-2.445	0.877	98.67	97.01	97.98	21.00	Inf	-2.362	0.831	98.78	97.01	98.06	21.00	Inf	-2.324	0.806	98.67	97.04	98.07	21.00	Inf	-3.655	0.929	98.35	95.84	97.16	21.00	Inf	-4.108	0.979	96.51	94.12	95.39	21.00	Inf	-6.189	0.990	97.88	94.25	96.05	21.00	Inf	-4.702	0.979	97.21	94.47	95.91	21.00	Inf	-9.005	0.995	98.36	93.41	96.03	21.00	21.00	0.00	0.00
9/25/2021/2:02:10 AM	38100	15	F480/W60/M2000	Inf	-2.394	0.905	98.64	96.98	97.96	21.00	Inf	-2.375	0.854	98.82	97.02	98.05	21.00	Inf	-2.274	0.853	98.68	97.10	98.04	21.00	Inf	-3.629	0.936	98.51	95.88	97.17	21.00	Inf	-4.038	0.983	96.59	94.16	95.43	21.00	Inf	-6.384	0.987	97.93	94.24	96.04	21.00	Inf	-4.905	0.975	97.22	94.52	95.93	21.00	Inf	-8.910	0.995	98.41	93.43	96.00	21.00	21.00	0.00	0.00
9/25/2021/2:44:30 AM	40640	16	F480/W60/M2000	Inf	-2.427	0.894	98.64	96.93	97.92	21.00	Inf	-2.357	0.850	98.83	96.92	98.03	21.00	Inf	-2.243	0.829	98.67	97.06	98.02	21.00	Inf	-3.703	0.939	98.35	95.76	97.10	21.00	Inf	-4.049	0.979	96.56	94.13	95.41	21.00	Inf	-6.250	0.992	97.85	94.16	96.03	21.00	Inf	-4.937	0.988	97.43	94.46	95.94	21.00	Inf	-8.932	0.996	98.31	93.37	95.91	21.00	20.99	0.00	0.00
9/25/2021/3:26:50 AM	43180	17	F480/W60/M2000	Inf	-2.331	0.914	98.57	97.06	97.91	21.00	Inf	-2.240	0.836	98.84	96.99	98.04	21.00	Inf	-2.246	0.847	98.67	97.15	98.00	21.00	Inf	-3.545	0.932	98.31	95.89	97.13	21.00	Inf	-4.194	0.983	96.67	94.16	95.43	21.00	Inf	-6.400	0.987	97.98	94.12	95.98	21.00	Inf	-4.744	0.983	97.24	94.40	95.80	21.00	Inf	-8.700	0.992	98.19	93.42	95.95	21.00	21.00	0.00	0.00
9/25/2021/4:09:10 AM	45720	18	F480/W60/M2000	Inf	-2.460	0.876	98.53	96.97	97.89	21.01	Inf	-2.339	0.792	98.78	97.05	98.01	21.01	Inf	-2.246	0.795	98.60	97.01	97.98	21.01	Inf	-3.558	0.908	98.24	95.74	97.09	21.01	Inf	-4.218	0.973	96.58	94.09	95.39	21.01	Inf	-6.525	0.986	97.94	94.22	96.01	21.01	Inf	-5.313	0.981	97.67	94.47	95.95	21.01	Inf	-8.602	0.992	98.13	93.36	95.87	21.01	21.00	0.00	0.00
9/25/2021/4:51:30 AM	48260	19	F480/W60/M2000	Inf	-2.572	0.900	98.62	96.83	97.87	20.99	Inf	-2.497	0.845	98.71	96.85	97.94	20.99	Inf	-2.444	0.826	98.64	96.93	97.97	20.99	Inf	-3.651	0.916	98.31	95.67	97.06	20.99	Inf	-4.244	0.983	96.58	94.04	95.39	20.99	Inf	-6.211	0.986	97.83	94.19	95.92	20.99	Inf	-4.968	0.984	97.59	94.45	95.88	20.99	Inf	-8.612	0.994	98.19	93.33	95.86	20.99	20.99	0.00	0.00
9/25/2021/5:33:50 AM	50800	20	F480/W60/M2000	Inf	-2.419	0.903	98.61	96.97	97.86	21.02	Inf	-2.403	0.854	98.83	96.90	97.92	21.02	Inf	-2.292	0.852	98.65	97.06	97.94	21.02	Inf	-3.446	0.903	98.27	95.72	97.07	21.02	Inf	-4.112	0.977	96.56	94.14	95.39	21.02	Inf	-6.319	0.981	97.93	94.20	95.94	21.02	Inf	-4.768	0.973	97.29	94.41	95.83	21.02	Inf	-8.337	0.992	98.18	93.51	95.85	21.02	21.02	0.00	0.00
9/25/2021/6:16:10 AM	53340	21	F480/W60/M2000	Inf	-2.490	0.885	98.64	96.92	97.87	21.01	Inf	-2.430	0.821	98.83	96.90	97.94	21.01	Inf	-2.271	0.831	98.65	97.01	97.96	21.01	Inf	-3.417	0.904	98.33	95.67	97.07	21.01	Inf	-4.253	0.980	96.61	94.01	95.38	21.01	Inf	-6.412	0.986	97.90	94.17	95.94	21.01	Inf	-4.725	0.982	97.21	94.35	95.84	21.01	Inf	-8.283	0.994	98.22	93.49	95.87	21.01	21.00	0.00	0.00
9/25/2021/6:58:30 AM	55880	22	F480/W60/M2000	Inf	-2.514	0.878	98.69	96.86	97.89	21.00	Inf	-2.480	0.820	98.85	96.77	97.97	21.00	Inf	-2.371	0.804	98.78	97.04	98.04	21.00	Inf	-3.543	0.902	98.49	95.63	97.09	21.00	Inf	-4.444	0.984	96.67	94.05	95.38	21.00	Inf	-6.436	0.987	97.77	94.05	95.89	21.00	Inf	-5.399	0.972	97.67	94.47	96.05	21.00	Inf	-8.461	0.992	98.12	93.36	95.90	21.00	21.00	0.00	0.00
9/25/2021/7:40:50 AM	58420	23	F480/W60/M2000	Inf	-2.456	0.881	98.57	96.85	97.87	21.01	Inf	-2.293	0.807	98.83	96.99	97.98	21.01	Inf	-2.317	0.821	98.74	97.01	98.04	21.01	Inf	-3.603	0.906	98.40	95.67	97.09	21.01	Inf	-3.879	0.976	96.31	93.89	95.08	21.01	Inf	-6.541	0.983	97.92	93.96	95.75	21.01	Inf	-5.153	0.984	97.58	94.48	95.99	21.01	Inf	-7.983	0.992	98.15	93.46	95.89	21.01	21.01	0.00	0.00
