"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"15","CH7","7",11.76,317,(2021-Nov-10 08:12:06),"M61",22.93675,-0.0023441107749202,-0.00186389433701768,1.90943642383283e-05,0.987763641077983,2.57585894257191,20.4860812483945,2.0481663867526,174.16380839733,"mg O2","SMR",23,2
"16","CH8","8",11.68,317,(2021-Nov-10 08:56:06),"M65",22.9349166666667,-0.00248007135248632,-0.00202591847471608,1.89307708101912e-05,0.989788478028081,2.72597538722805,18.3120891790046,2.22679234332113,190.650029393932,"mg O2","SMR",23,2
"17","CH1","1",17.59,317,(2021-Nov-12 06:34:16),"M54",24.897,-0.00360787321615599,-0.00284830588065866,1.26330222925161e-05,0.99768317479967,3.88883995073736,21.0530495388808,3.07012054942083,174.537836806187,"mg O2","SMR",25,3
"18","CH2","2",16.82,317,(2021-Nov-12 09:30:16),"M70",24.896,-0.00424647708853869,-0.00344766544200643,2.40972580275089e-05,0.994242165933911,4.58894697277516,18.8111611078337,3.72571276457336,221.504920604837,"mg O2","SMR",25,3
"19","CH3","3",10.41,317,(2021-Nov-12 07:18:16),"M58",24.8933333333333,-0.0023262918250651,-0.00147148278452989,1.40804192334606e-05,0.9892926391909,2.56758411832815,36.7455635326961,1.62411086487247,156.014492302831,"mg O2","SMR",25,3
"20","CH4","4",17.01,317,(2021-Nov-12 08:35:16),"M65",24.9000833333333,-0.00344037947514374,-0.00253679329219673,2.71607086985866e-05,0.98662294560663,3.71548597949413,26.2641429375828,2.73964543101394,161.060871899703,"mg O2","SMR",25,3
"21","CH5","5",11.26,317,(2021-Nov-12 11:31:16),"M81",24.9023333333333,-0.002296271584337,-0.00162123163215144,2.2207332470941e-05,0.97832759861065,2.52742346710271,29.3972175064158,1.78443129317033,158.475248061308,"mg O2","SMR",25,3
"22","CH6","6",8.94,317,(2021-Nov-12 11:20:16),"M80",24.8865,-0.00180322156934646,-0.00112984952491944,2.32108380739016e-05,0.952486152346685,1.99980157195033,37.3427234830085,1.25302120072806,140.158970998665,"mg O2","SMR",25,3
"23","CH7","7",13.8,317,(2021-Nov-12 10:03:16),"M73",24.8979166666667,-0.00367275861496968,-0.00290750222397409,2.10356560592575e-05,0.993819023129726,4.0088894834117,20.8360110538304,3.17359682751219,229.970784602333,"mg O2","SMR",25,3
"24","CH8","8",11.95,317,(2021-Nov-12 09:41:16),"M71",24.9074166666667,-0.00262078987316962,-0.0019249819268209,2.20793269355031e-05,0.984684873894047,2.87809902291741,26.5495510903819,2.11397665239617,176.901811915998,"mg O2","SMR",25,3
