"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"11","CH3","3",4.28,78,(2021-Aug-20 09:31:43),"M3",21.0058333333333,-0.00728800225176868,-0.0072712626158148,7.49196878581457e-05,0.98762778200947,1.93417749360139,0.229687579333722,1.92973492813632,450.872646760823,"mg O2","MMR",21,4
"12","CH4","4",3.98,78,(2021-Aug-20 09:53:43),"M5",21.021,-0.00749947765128076,-0.00744860334674079,7.5156036660692e-05,0.988129367561731,1.99840080869209,0.678371306717351,1.98484423101271,498.70458065646,"mg O2","MMR",21,4
"13","CH5","5",4.12,78,(2021-Aug-20 09:53:43),"M5",20.96275,-0.0102722620360407,-0.0103941869626646,7.10186740677579e-05,0.994521517709537,2.73209298920166,-1.18693357116664,2.76452111808599,671.000271380094,"mg O2","MMR",21,4
"14","CH6","6",4.53,78,(2021-Aug-20 10:04:43),"M6",20.9533333333333,-0.0071640199713929,-0.00694079606294824,5.62708839495929e-05,0.992303813652544,1.89482597027365,3.11590293349308,1.83578503228131,405.250559002496,"mg O2","MMR",21,4
"15","CH7","7",4.04,78,(2021-Aug-20 10:37:43),"M9",20.9265833333333,-0.0066083182597437,-0.00626720027599356,9.9918118379692e-05,0.970880160225554,1.75950438656632,5.16194847678792,1.66867967668494,413.039523931916,"mg O2","MMR",21,4
"16","CH8","8",4.63,78,(2021-Aug-20 11:21:43),"M13",20.9644166666667,-0.00586345955241721,-0.00569426209110931,5.28566903062407e-05,0.989935001523724,1.54872729849906,2.8856251125353,1.50403683464888,324.84596860667,"mg O2","MMR",21,4
"17","CH1","1",2.44,78,(2021-Aug-18 11:19:23),"M2",23.0435,-0.00604613827604226,-0.00581100268561445,5.24869327279791e-05,0.990464985237354,1.64464634929591,3.88902105265321,1.5806857065301,647.822010872992,"mg O2","MMR",23,2
"18","CH2","2",4.34,78,(2021-Aug-18 11:30:23),"M3",23.0175833333333,-0.00993269932920926,-0.00980184261702296,0.000127300290356341,0.980485099389072,2.63391347732239,1.31743353794553,2.59921341781168,598.897100878267,"mg O2","MMR",23,2
"19","CH3","3",4.38,78,(2021-Aug-18 12:14:23),"M7",23.0040833333333,-0.00879005693154263,-0.00876082383245363,4.88920283943161e-05,0.996338364781101,2.32964636868061,0.332570076811483,2.32189866196285,530.113849763208,"mg O2","MMR",23,2
"20","CH4","4",4.1,78,(2021-Aug-18 11:52:23),"M5",23.004,-0.00745838226572407,-0.00740856826253006,5.30413415260191e-05,0.9939879366681,1.98422801797323,0.667892867638867,1.9709755005635,480.725731844755,"mg O2","MMR",23,2
"21","CH5","5",4.25,78,(2021-Aug-18 11:52:23),"M5",22.9380833333333,-0.0110131568708703,-0.011137585821155,5.10383581235398e-05,0.997528170907608,2.92399314921607,-1.12982092004691,2.95702903551665,695.771537768623,"mg O2","MMR",23,2
"22","CH6","6",4.64,78,(2021-Aug-18 12:14:23),"M7",22.9406666666667,-0.0081862977291045,-0.00795860904468312,6.10891289364224e-05,0.993095589830643,2.16196848506558,2.78133891480497,2.10183681426463,452.982072039792,"mg O2","MMR",23,2
"23","CH7","7",4.15,78,(2021-Aug-18 12:25:23),"M8",22.9169166666667,-0.00767067358071049,-0.00732929668959072,7.35187787060611e-05,0.98826648753128,2.03932527816769,4.45041608833725,1.94856681789459,469.534172986648,"mg O2","MMR",23,2
"24","CH8","8",4.81,78,(2021-Aug-18 12:36:23),"M9",22.94275,-0.0104622240602383,-0.0102251473981487,7.65029998781485e-05,0.993437935070379,2.75662864428784,2.26602547149302,2.6941627370538,560.116993150479,"mg O2","MMR",23,2
"25","CH1","1",2.42,78,(2021-Aug-19 09:13:44),"M1",24.9865,-0.00668538228117325,-0.00645452709928264,6.84800384348454e-05,0.986891572945672,1.81901229411987,3.45313360076235,1.75619936938962,725.702218756039,"mg O2","MMR",25,3
"26","CH2","2",4.21,78,(2021-Aug-19 09:35:44),"M3",24.94225,-0.0111332635582636,-0.0110013575703905,6.7032599576883e-05,0.995638226267849,2.95748466467137,1.18479174756569,2.92244463042882,694.167370648177,"mg O2","MMR",25,3
"27","CH3","3",4.41,78,(2021-Aug-19 09:35:44),"M3",24.94225,-0.00973451102280222,-0.00971777138684832,0.000104442257572655,0.98655311700547,2.57890559820486,0.171961754572893,2.57447086688941,583.780241925035,"mg O2","MMR",25,3
"28","CH4","4",4.01,78,(2021-Aug-19 09:46:44),"M4",24.9965,-0.0106558523698589,-0.0107020289851376,4.58222110586272e-05,0.99784144369277,2.83833546064508,-0.433345110986613,2.85063524859719,710.881608128975,"mg O2","MMR",25,3
"29","CH5","5",4.05,78,(2021-Aug-19 09:57:44),"M5",24.8905833333333,-0.0108450728234224,-0.0109669977500464,5.90755579206892e-05,0.996587774551965,2.88717528705152,-1.12424258102414,2.91963414101736,720.897318769719,"mg O2","MMR",25,3
"30","CH6","6",4.53,78,(2021-Aug-19 09:13:44),"M1",24.9065833333333,-0.0106030920465727,-0.0104094842284689,8.97639165035733e-05,0.991301727017176,2.80443302158212,1.82595621403155,2.75322530255619,607.776004979291,"mg O2","MMR",25,3
"31","CH7","7",4.05,78,(2021-Aug-19 10:41:44),"M9",24.9049166666667,-0.00863036824227691,-0.00828925025852673,8.65780461570151e-05,0.987290975036579,2.29757663345896,3.95253104125004,2.20676420382499,544.880050327157,"mg O2","MMR",25,3
"32","CH8","8",4.73,78,(2021-Aug-19 10:41:44),"M9",24.9049166666667,-0.0109039076282163,-0.0106738509750154,6.08690783768828e-05,0.996177303383423,2.87614552290988,2.10985511841317,2.81546301938175,595.235310651534,"mg O2","MMR",25,3
