Date & time of file creation	11/10/2021 1:00 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static_MR_11.7.2021\MMR_23_BC_11.10.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static_MR_11.7.2021\MMR_23_BC_11.10.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/10/2021/1:00:56 PM	F1   	1013.0	0.0	28.5837	23.01	94.64	28.6350	23.01	94.44	28.5075	23.01	94.37	28.3987	23.01	94.39	27.8075	23.01	94.23	27.6125	23.01	94.41	27.8225	23.01	94.36	27.7450	23.01	94.27	NaN	NaN	NaN	NaN	23.0088	23.01	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:00:57 PM	F1   	1013.0	0.0	28.6075	23.00	94.44	28.6713	23.00	94.14	28.4912	23.00	94.53	28.3925	23.00	94.47	27.8175	23.00	94.16	27.6100	23.00	94.44	27.8275	23.00	94.33	27.7475	23.00	94.26	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:00:58 PM	F1   	1013.0	0.0	28.5900	23.00	94.60	28.6750	23.00	94.11	28.5025	23.00	94.43	28.4037	23.00	94.37	27.8200	23.00	94.14	27.6025	23.00	94.51	27.8375	23.00	94.24	27.7500	23.00	94.24	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:00:59 PM	F1   	1013.0	0.0	28.5900	23.00	94.60	28.6400	23.00	94.41	28.5175	23.00	94.30	28.3625	23.00	94.73	27.8275	23.00	94.07	27.5850	23.00	94.66	27.8475	23.00	94.15	27.7350	23.00	94.37	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:00 PM	F1   	1013.0	0.0	28.5900	23.00	94.60	28.6400	23.00	94.41	28.5012	23.00	94.44	28.3812	23.00	94.57	27.8300	23.00	94.05	27.6025	23.00	94.51	27.8425	23.00	94.19	27.7375	23.00	94.35	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:01 PM	F1   	1013.0	0.0	28.5900	23.00	94.60	28.6400	23.00	94.41	28.5063	23.00	94.40	28.3912	23.00	94.48	27.8150	23.00	94.18	27.5950	23.00	94.58	27.8175	23.00	94.41	27.7400	23.00	94.33	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:02 PM	F1   	1013.0	0.0	28.5888	23.00	94.61	28.6412	23.00	94.40	28.4838	23.00	94.60	28.3975	23.00	94.42	27.8175	23.00	94.16	27.6125	23.00	94.42	27.8250	23.00	94.35	27.7550	23.00	94.19	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:03 PM	F1   	1013.0	0.0	28.5825	23.00	94.66	28.6487	23.00	94.34	28.5100	23.00	94.37	28.3800	23.00	94.58	27.8200	23.00	94.14	27.5900	23.00	94.62	27.8150	23.00	94.44	27.7675	23.00	94.08	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:04 PM	F1   	1013.0	0.0	28.6000	23.00	94.51	28.6425	23.00	94.39	28.5100	23.00	94.37	28.3812	23.00	94.57	27.8200	23.00	94.14	27.5950	23.00	94.58	27.7950	23.00	94.61	27.7325	23.00	94.39	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:05 PM	F1   	1013.0	0.0	28.5988	23.00	94.52	28.6612	23.00	94.23	28.5088	23.00	94.38	28.3938	23.00	94.46	27.8200	23.00	94.14	27.6075	23.00	94.47	27.8125	23.00	94.46	27.7425	23.00	94.30	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
