"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"1","CH1","1",4.17,78,(2021-Sep-07 13:14:42),"M1",21.05875,-0.00896710703400643,-0.00938342402545385,8.17949705936812e-05,0.991113395130873,2.3833494443545,-4.64271241403277,2.49400150487733,598.081895654036,"mg O2","MMR",21,1
"2","CH2","2",4.93,78,(2021-Sep-07 13:25:42),"M2",21.0120833333333,-0.0114962960313513,-0.0111444438673603,0.000120510378987644,0.986389856409804,3.02412366363901,3.06056979597065,2.93156824819687,594.638589897946,"mg O2","MMR",21,1
"3","CH3","3",4.92,78,(2021-Sep-07 13:47:42),"M4",21.0430833333333,-0.00770501738833415,-0.00734688480098027,6.10968543479178e-05,0.991905619813462,2.02709761466206,4.64804385641126,1.9328772285203,392.861225309003,"mg O2","MMR",21,1
"4","CH4","4",4.68,78,(2021-Sep-07 13:36:42),"M3",20.995,-0.00980836739654685,-0.0100116443593163,7.81475652900184e-05,0.992861764534989,2.58893819105333,-2.07248520116628,2.64259355193026,564.656741865439,"mg O2","MMR",21,1
"5","CH5","5",4.64,78,(2021-Sep-07 13:58:42),"M5",21.0180833333333,-0.00916692217527594,-0.00887725741462719,4.01782488338235e-05,0.997588663089748,2.42094747880167,3.15989112932589,2.34444817417338,505.269003054608,"mg O2","MMR",21,1
"6","CH6","6",4.48,78,(2021-Sep-07 14:20:42),"M7",20.9835,-0.00729922082388566,-0.00708040180986156,4.57877808501747e-05,0.99508947954717,1.93189937389947,2.99784071894432,1.87398410781968,418.300024066892,"mg O2","MMR",21,1
"7","CH7","7",4.57,78,(2021-Sep-07 14:09:42),"M6",21.0434166666667,-0.0104728487810171,-0.01071552250245,0.000181535791336483,0.967242175446043,2.76847662956432,-2.31717010822076,2.83262694247766,619.83084080474,"mg O2","MMR",21,1
"8","CH8","8",3.59,78,(2021-Sep-07 14:31:42),"M8",21.0346666666667,-0.00755882144313978,-0.00734129047724144,5.72732569997812e-05,0.992869285821299,2.02482685290251,2.8778423664944,1.96655552788153,547.787055120203,"mg O2","MMR",21,1
"9","CH1","1",4.22,78,(2021-Sep-08 11:44:13),"M3",23.036,-0.00772243198660529,-0.00805266202890868,7.55998493316549e-05,0.989706774996675,2.05113971509826,-4.27624410129061,2.13885145617438,506.836837956013,"mg O2","MMR",23,2
"10","CH2","2",4.64,78,(2021-Sep-08 11:44:13),"M3",23.036,-0.0104186736491807,-0.0107252380002651,5.44631711460306e-05,0.996966426556664,2.75153003605404,-2.94245084745955,2.83249245491801,610.45096011164,"mg O2","MMR",23,2
"11","CH3","3",4.84,78,(2021-Sep-08 11:55:13),"M4",23.0255833333333,-0.00963859421319979,-0.00928799020205618,4.05565680350508e-05,0.997755162606526,2.53857438949571,3.63750152136784,2.44623370745675,505.420187491064,"mg O2","MMR",23,2
"12","CH4","4",4.55,78,(2021-Sep-08 12:06:13),"M5",23.0106666666667,-0.00950743106701187,-0.00966522889894045,0.000111471252527493,0.984546750204879,2.51395492273928,-1.65973153858672,2.55567982545784,561.687873726997,"mg O2","MMR",23,2
"13","CH5","5",4.62,78,(2021-Sep-08 12:06:13),"M5",22.9478333333333,-0.0108543662542923,-0.0105684204971946,8.22431936111145e-05,0.992904723132232,2.8673762246639,2.63438463746981,2.79183850590289,604.29404889673,"mg O2","MMR",23,2
"14","CH6","6",4.42,78,(2021-Sep-08 12:28:13),"M7",22.9810833333333,-0.00942459090259938,-0.00920633153219094,4.43321111078169e-05,0.997271280308641,2.49646103500774,2.31584980891042,2.43864674689899,551.730033235067,"mg O2","MMR",23,2
"15","CH7","7",4.52,78,(2021-Sep-08 13:23:13),"M12",22.99625,-0.00690196161400019,-0.00713865336557828,6.14639071996053e-05,0.991328240474552,1.82576210182824,-3.42934030664526,1.88837369748969,417.78179148002,"mg O2","MMR",23,2
"16","CH8","8",3.55,78,(2021-Sep-08 12:39:13),"M8",22.9540833333333,-0.00930533704598984,-0.009092573781823,6.4905378688006e-05,0.994023234018263,2.4940164350662,2.28646488692782,2.4369916250042,686.47651408569,"mg O2","MMR",23,2
"17","CH1","1",4.02,78,(2021-Sep-09 09:22:55),"M2",24.9263333333333,-0.00938616392307084,-0.00901250621681239,7.25885840713469e-05,0.99240346097959,2.49979826530361,3.98094162131584,2.40028275571121,597.085262614729,"mg O2","MMR",25,3
"18","CH2","2",4.56,78,(2021-Sep-09 09:22:55),"M2",24.9263333333333,-0.0129614445660121,-0.0126095924020212,6.22623525986785e-05,0.997131311993267,3.42679856014054,2.7146060934717,3.33377447761597,731.090894214028,"mg O2","MMR",25,3
"19","CH3","3",4.75,78,(2021-Sep-09 09:44:55),"M4",24.9134166666667,-0.0113860197201871,-0.0110278871328332,3.37346821472185e-05,0.998897010595342,3.00249340021334,3.14537121975062,2.90805383692812,612.22186040592,"mg O2","MMR",25,3
"20","CH4","4",4.51,78,(2021-Sep-09 09:55:55),"M5",25.0258333333333,-0.0113891204822108,-0.0115512274903735,4.35188786868838e-05,0.998327930409623,3.01315127125561,-1.42334966440922,3.05603894976317,677.613957818884,"mg O2","MMR",25,3
"21","CH5","5",4.36,78,(2021-Sep-09 09:55:55),"M5",24.9555,-0.0109595810145784,-0.0106699162539297,5.24378331814982e-05,0.997158069394146,2.9054287652888,2.64302768749505,2.82863747858177,648.770063894902,"mg O2","MMR",25,3
"22","CH6","6",4.38,78,(2021-Sep-09 10:17:55),"M7",24.9270833333333,-0.0101074352887358,-0.00988861627471173,9.45849232219173e-05,0.989319505485992,2.67879378944424,2.1649311400289,2.6207997485194,598.3561069679,"mg O2","MMR",25,3
"23","CH7","7",4.41,78,(2021-Sep-09 10:28:55),"M8",24.8985,-0.0114769828194044,-0.011717820110323,0.000124076586186686,0.986942504669395,3.04052819644789,-2.09843732197096,3.1043317749072,703.930107688708,"mg O2","MMR",25,3
"24","CH8","8",3.48,78,(2021-Sep-09 10:28:55),"M8",24.8985,-0.00866642339609036,-0.008448892430192,4.99209019251239e-05,0.99589737445804,2.32495873731595,2.51004313955495,2.26660127003247,651.322204032319,"mg O2","MMR",25,3
"25","CH1","1",4.09,78,(2021-Sep-10 09:12:31),"M1",21.0296666666667,-0.00669036647175993,-0.00710668346320732,6.89892468818122e-05,0.989002142114565,1.78014594933999,-6.22263359121913,1.89091790915635,462.327117153142,"mg O2","MMR",21,4
"26","CH2","2",4.54,78,(2021-Sep-10 09:23:31),"M2",20.994,-0.0109294423645794,-0.0105775902005884,9.49129625668648e-05,0.990588628230074,2.8903566099672,3.21930572717265,2.79730719408681,616.146959049958,"mg O2","MMR",21,4
"27","CH3","3",4.7,78,(2021-Sep-10 09:34:31),"M3",21.0310833333333,-0.00961280787909349,-0.0100131998683668,5.11303501661408e-05,0.996932676355452,2.53662774313519,-4.16519287922263,2.64228318126464,562.187910907371,"mg O2","MMR",21,4
"28","CH4","4",4.47,78,(2021-Sep-10 09:34:31),"M3",21.0310833333333,-0.0102468315587023,-0.0104501085214718,0.000120109673021524,0.984651048167284,2.71241828824098,-1.98380310640327,2.76622732650175,618.842802349386,"mg O2","MMR",21,4
"29","CH5","5",4.36,78,(2021-Sep-10 09:56:31),"M5",21.0086666666667,-0.0105632129219828,-0.0102735481613341,4.52704286150856e-05,0.997713999275831,2.80034999846933,2.74220317992383,2.72355871176231,624.669429303281,"mg O2","MMR",21,4
"30","CH6","6",4.38,78,(2021-Sep-10 10:18:31),"M7",21.0683333333333,-0.0081772724951347,-0.0079584534811106,4.4316693676013e-05,0.996354365090749,2.16723888393054,2.67594132584305,2.1092448430057,481.562749544681,"mg O2","MMR",21,4
"31","CH7","7",4.45,78,(2021-Sep-10 10:29:31),"M8",21.0401666666667,-0.00802148090743938,-0.00826231819835797,7.4493212520582e-05,0.990499080069377,2.1239277146718,-3.00240434026623,2.18769661256122,491.617216305893,"mg O2","MMR",21,4
"32","CH8","8",3.41,78,(2021-Sep-10 10:29:31),"M8",21.0401666666667,-0.00772505149471056,-0.00750752052881217,4.22043386660156e-05,0.996284762025923,2.07436172756566,2.81591606279042,2.01594944247876,591.187519788492,"mg O2","MMR",21,4
